order_id,product_name,quantity,price_eur,channel,order_date,status,manager,city,country,delivery_service,delivery_date
SC1-00554,Wooden Block Set 40pcs,1,26.0,Instagram,2025-12-03 06:00:00,Completed,Manager_B,Feldkirch,Austria,DPD Austria,2025-12-05
SC1-00555,Wooden Block Set 40pcs,3,82.5,Website,2025-12-03 17:00:00,Completed,Manager_A,Salzburg,Austria,Österreichische Post,2025-12-06
SC1-00556,Felt Animal Sewing Kit,1,17.0,Website,2025-12-04 19:00:00,Completed,Manager_A,Salzburg,Austria,DPD Austria,2025-12-08
SC1-00557,Finger Paint Set,3,54.0,Website,2025-12-05 10:00:00,Completed,Manager_B,Sankt Pölten,Austria,Österreichische Post,2025-12-06
SC1-00558,Sensory Ball Set,1,21.5,Website,2025-12-05 19:00:00,New,Manager_B,Feldkirch,Austria,DPD Austria,
SC1-00559,Wooden Block Set 40pcs,1,35.5,Website,2025-12-06 22:00:00,New,Manager_B,Graz,Austria,Österreichische Post,
SC1-00560,Magnetic Drawing Board,1,21.0,Website,2025-12-07 19:00:00,Completed,Manager_B,Graz,Austria,DPD Austria,2025-12-13
SC1-00561,Balance Bike 12-inch,1,117.5,Website,2025-12-08 15:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2025-12-14
SC1-00562,Felt Animal Sewing Kit,1,16.5,Website,2025-12-09 05:00:00,Completed,Manager_B,Linz,Austria,Österreichische Post,2025-12-11
SC1-00563,Wooden Kitchen Playset,1,66.5,Website,2025-12-10 01:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-12-16
SC1-00564,Waldorf Rainbow Stacker,3,130.5,Website,2025-12-10 09:00:00,Completed,Manager_B,Feldkirch,Austria,DPD Austria,2025-12-11
SC1-00565,Wooden Block Set 40pcs,1,27.0,Website,2025-12-11 04:00:00,Completed,Manager_A,Dornbirn,Austria,DPD Austria,2025-12-16
SC1-00566,Silicone Building Blocks,1,25.0,Website,2025-12-11 15:00:00,Cancelled,Manager_A,Vienna,Austria,DPD Austria,
SC1-00567,Balance Bike 12-inch,1,98.0,Website,2025-12-11 22:00:00,Completed,Manager_A,Innsbruck,Austria,Österreichische Post,2025-12-16
SC1-00568,Wooden Block Set 40pcs,2,61.0,Website,2025-12-12 05:00:00,Awaiting Review,Manager_B,Vienna,Austria,DPD Austria,
SC1-00569,Felt Animal Sewing Kit,1,18.5,Website,2025-12-13 01:00:00,New,Manager_A,Graz,Austria,Österreichische Post,
SC1-00570,Waldorf Rainbow Stacker,3,97.5,Website,2025-12-13 04:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2025-12-17
SC1-00571,Wooden Train Track Set,3,154.5,Website,2025-12-13 14:00:00,Completed,Manager_A,Linz,Austria,Österreichische Post,2025-12-16
SC1-00572,Montessori Puzzle 6-shape,1,19.0,Website,2025-12-14 22:00:00,Completed,Manager_A,Dornbirn,Austria,DPD Austria,2025-12-16
SC1-00573,Sensory Ball Set,1,17.0,Website,2025-12-15 05:00:00,Awaiting Review,Manager_B,Wels,Austria,Österreichische Post,
SC1-00574,Beeswax Modelling Kit,2,35.0,Website,2025-12-16 08:00:00,Completed,Manager_B,Wels,Austria,Österreichische Post,2025-12-20
SC1-00575,Waldorf Rainbow Stacker,1,40.5,Website,2025-12-16 16:00:00,Completed,Manager_B,Innsbruck,Austria,Österreichische Post,2025-12-20
SC1-00576,Felt Animal Sewing Kit,1,19.0,Website,2025-12-17 22:00:00,Completed,Manager_A,Salzburg,Austria,DPD Austria,2025-12-22
SC1-00577,Wooden Block Set 40pcs,1,24.0,Website,2025-12-18 21:00:00,Completed,Manager_A,Feldkirch,Austria,DPD Austria,2025-12-19
SC1-00578,Silicone Building Blocks,2,56.0,Instagram,2025-12-19 06:00:00,Completed,Manager_B,Salzburg,Austria,DPD Austria,2025-12-23
SC1-00579,Silicone Building Blocks,2,66.0,Website,2025-12-19 23:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2025-12-20
SC1-00580,Felt Animal Sewing Kit,1,16.0,Instagram,2025-12-20 00:00:00,Completed,Manager_B,Linz,Austria,Österreichische Post,2025-12-24
SC1-00581,Finger Paint Set,1,11.5,Website,2025-12-20 10:00:00,Completed,Manager_A,Klagenfurt,Austria,Österreichische Post,2025-12-22
SC1-00582,Montessori Puzzle 6-shape,1,23.0,Instagram,2025-12-20 13:00:00,Completed,Manager_B,Dornbirn,Austria,Österreichische Post,2025-12-26
SC1-00583,Finger Paint Set,2,26.0,Instagram,2025-12-22 09:00:00,Completed,Manager_A,Innsbruck,Austria,DPD Austria,2025-12-23
SC1-00584,Felt Animal Sewing Kit,2,33.0,Instagram,2025-12-22 14:00:00,Completed,Manager_A,Salzburg,Austria,Österreichische Post,2025-12-26
SC1-00585,Wooden Block Set 40pcs,2,59.0,Website,2025-12-23 02:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2025-12-27
SC1-00586,Magnetic Drawing Board,1,23.5,Website,2025-12-23 06:00:00,Completed,Manager_A,Graz,Austria,DPD Austria,2025-12-24
SC1-00587,Finger Paint Set,2,21.0,Website,2025-12-23 12:00:00,Completed,Manager_A,Graz,Austria,Österreichische Post,2025-12-28
SC1-00588,Sensory Ball Set,1,19.0,Website,2025-12-24 13:00:00,Completed,Manager_A,Innsbruck,Austria,DPD Austria,2025-12-28
SC1-00589,Balance Bike 12-inch,1,93.5,Website,2025-12-25 15:00:00,Completed,Manager_A,Sankt Pölten,Austria,DPD Austria,2025-12-30
SC1-00590,Felt Animal Sewing Kit,1,17.5,Website,2025-12-25 19:00:00,New,Manager_B,Innsbruck,Austria,DPD Austria,
SC1-00591,Balance Bike 12-inch,1,110.0,Website,2025-12-25 21:00:00,Completed,Manager_A,Sankt Pölten,Austria,Österreichische Post,2025-12-31
SC1-00592,Sensory Ball Set,1,15.0,Website,2025-12-26 10:00:00,Completed,Manager_A,Sankt Pölten,Austria,DPD Austria,2025-12-29
SC1-00593,Magnetic Drawing Board,3,67.5,Website,2025-12-27 10:00:00,Completed,Manager_B,Dornbirn,Austria,Österreichische Post,2025-12-28
SC1-00594,Silicone Building Blocks,2,52.0,Instagram,2025-12-29 12:00:00,Completed,Manager_A,Innsbruck,Austria,Österreichische Post,2026-01-04
SC1-00595,Wooden Kitchen Playset,1,71.5,Instagram,2025-12-29 23:00:00,Completed,Manager_A,Sankt Pölten,Austria,DPD Austria,2025-12-31
SC1-00596,Silicone Building Blocks,1,26.5,Website,2025-12-30 04:00:00,Completed,Manager_B,Innsbruck,Austria,DPD Austria,2026-01-01
SC1-00597,Montessori Puzzle 6-shape,1,23.5,Instagram,2025-12-30 06:00:00,Completed,Manager_A,Klagenfurt,Austria,DPD Austria,2025-12-31
SC1-00598,Magnetic Drawing Board,1,22.5,Website,2025-12-30 10:00:00,Completed,Manager_A,Innsbruck,Austria,Österreichische Post,2026-01-04
SC1-00599,Wooden Kitchen Playset,1,73.5,Website,2025-12-30 15:00:00,Completed,Manager_B,Salzburg,Austria,Österreichische Post,2026-01-03
SC1-00600,Silicone Building Blocks,1,31.5,Instagram,2025-12-30 19:00:00,Awaiting Review,Manager_A,Sankt Pölten,Austria,Österreichische Post,
SC1-00601,Felt Animal Sewing Kit,1,17.5,Instagram,2025-12-31 04:00:00,Completed,Manager_A,Innsbruck,Austria,DPD Austria,2026-01-02
SC1-00602,Montessori Puzzle 6-shape,1,19.0,Instagram,2025-12-31 12:00:00,Completed,Manager_B,Wels,Austria,Österreichische Post,2026-01-02
SC1-00603,Sensory Ball Set,1,19.5,Website,2026-01-02 05:00:00,Completed,Manager_A,Wels,Austria,DPD Austria,2026-01-08
SC1-00604,Magnetic Drawing Board,1,28.5,Website,2026-01-05 12:00:00,Completed,Manager_B,Klagenfurt,Austria,Österreichische Post,2026-01-10
SC1-00605,Wooden Train Track Set,1,56.5,Website,2026-01-07 18:00:00,Completed,Manager_B,Dornbirn,Austria,DPD Austria,2026-01-10
SC1-00606,Finger Paint Set,1,17.5,Website,2026-01-08 18:00:00,Completed,Manager_B,Salzburg,Austria,Österreichische Post,2026-01-13
SC1-00607,Magnetic Drawing Board,1,24.0,Website,2026-01-11 01:00:00,New,Manager_A,Salzburg,Austria,Österreichische Post,
SC1-00608,Finger Paint Set,1,18.0,Website,2026-01-11 13:00:00,Completed,Manager_A,Klagenfurt,Austria,DPD Austria,2026-01-15
SC1-00609,Waldorf Rainbow Stacker,2,69.0,Instagram,2026-01-19 16:00:00,Completed,Manager_B,Linz,Austria,Österreichische Post,2026-01-23
SC1-00610,Wooden Kitchen Playset,1,81.0,Website,2026-01-21 13:00:00,Completed,Manager_B,Vienna,Austria,DPD Austria,2026-01-24
SC1-00611,Sensory Ball Set,1,19.5,Website,2026-01-22 10:00:00,Completed,Manager_B,Wels,Austria,Österreichische Post,2026-01-26
SC1-00612,Wooden Train Track Set,3,148.5,Instagram,2026-01-23 04:00:00,Completed,Manager_B,Dornbirn,Austria,Österreichische Post,2026-01-28
SC1-00613,Finger Paint Set,2,35.0,Instagram,2026-01-24 07:00:00,Completed,Manager_B,Feldkirch,Austria,Österreichische Post,2026-01-29
SC1-00614,Wooden Train Track Set,1,51.0,Website,2026-01-25 10:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2026-01-30
SC1-00615,Wooden Block Set 40pcs,1,31.5,Website,2026-01-26 17:00:00,Completed,Manager_A,Linz,Austria,DPD Austria,2026-01-30
SC1-00616,Balance Bike 12-inch,2,224.0,Website,2026-01-28 14:00:00,Completed,Manager_B,Vienna,Austria,Österreichische Post,2026-02-01
SC1-00617,Silicone Building Blocks,1,27.0,Website,2026-01-30 06:00:00,Completed,Manager_B,Graz,Austria,Österreichische Post,2026-02-03
SC1-00618,Beeswax Modelling Kit,1,18.5,Website,2026-01-30 18:00:00,Completed,Manager_A,Klagenfurt,Austria,DPD Austria,2026-02-03
SC1-00619,Sensory Ball Set,1,17.0,Website,2026-02-01 12:00:00,Completed,Manager_B,Wels,Austria,DPD Austria,2026-02-03
SC1-00620,Silicone Building Blocks,1,28.5,Website,2026-02-02 23:00:00,Completed,Manager_A,Vienna,Austria,DPD Austria,2026-02-04
SC1-00621,Wooden Block Set 40pcs,1,32.0,Instagram,2026-02-08 05:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2026-02-11
SC1-00622,Balance Bike 12-inch,3,337.5,Website,2026-02-12 16:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2026-02-16
SC1-00623,Silicone Building Blocks,1,28.0,Website,2026-02-14 19:00:00,Completed,Manager_B,Linz,Austria,DPD Austria,2026-02-20
SC1-00624,Finger Paint Set,1,12.0,Website,2026-02-19 09:00:00,Completed,Manager_A,Salzburg,Austria,DPD Austria,2026-02-23
SC1-00625,Silicone Building Blocks,1,26.5,Website,2026-02-21 10:00:00,Completed,Manager_A,Innsbruck,Austria,DPD Austria,2026-02-25
SC1-00626,Magnetic Drawing Board,1,27.5,Website,2026-02-22 15:00:00,Completed,Manager_A,Graz,Austria,DPD Austria,2026-02-26
SC1-00627,Felt Animal Sewing Kit,3,72.0,Website,2026-02-23 10:00:00,New,Manager_A,Graz,Austria,Österreichische Post,
SC1-00628,Silicone Building Blocks,1,31.0,Website,2026-02-24 09:00:00,Completed,Manager_B,Wels,Austria,DPD Austria,2026-03-02
SC1-00629,Wooden Block Set 40pcs,3,81.0,Website,2026-02-26 09:00:00,Completed,Manager_B,Dornbirn,Austria,DPD Austria,2026-03-01
SC1-00630,Beeswax Modelling Kit,1,13.5,Website,2026-03-03 01:00:00,New,Manager_B,Dornbirn,Austria,DPD Austria,
SC1-00631,Wooden Kitchen Playset,1,76.5,Website,2026-03-04 07:00:00,Completed,Manager_A,Klagenfurt,Austria,DPD Austria,2026-03-07
SC1-00632,Finger Paint Set,1,17.5,Website,2026-03-07 23:00:00,Completed,Manager_A,Wels,Austria,Österreichische Post,2026-03-13
SC1-00633,Balance Bike 12-inch,1,99.5,Website,2026-03-11 06:00:00,Completed,Manager_A,Graz,Austria,DPD Austria,2026-03-13
SC1-00634,Wooden Train Track Set,1,50.5,Website,2026-03-13 02:00:00,Completed,Manager_B,Salzburg,Austria,DPD Austria,2026-03-15
SC1-00635,Beeswax Modelling Kit,1,17.0,Website,2026-03-15 19:00:00,Awaiting Review,Manager_B,Wels,Austria,Österreichische Post,
SC1-00636,Montessori Puzzle 6-shape,1,23.0,Website,2026-03-16 01:00:00,Completed,Manager_B,Feldkirch,Austria,DPD Austria,2026-03-17
SC1-00637,Magnetic Drawing Board,1,19.0,Website,2026-03-22 07:00:00,Completed,Manager_A,Dornbirn,Austria,Österreichische Post,2026-03-24
SC1-00638,Finger Paint Set,1,15.0,Instagram,2026-03-22 21:00:00,Completed,Manager_A,Feldkirch,Austria,DPD Austria,2026-03-25
SC1-00639,Balance Bike 12-inch,1,106.0,Instagram,2026-03-26 14:00:00,Completed,Manager_B,Sankt Pölten,Austria,Österreichische Post,2026-04-01
SC1-00640,Sensory Ball Set,1,22.0,Website,2026-03-29 20:00:00,New,Manager_A,Innsbruck,Austria,DPD Austria,
