order_id,product_name,quantity,price_pln,channel,order_date,status,manager,city,country,delivery_service,delivery_date
SC2-00517,Vitamin D3+K2 60 caps,2,62.0,Website,2024-11-18 18:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2024-11-19
SC2-00518,Resistance Band Set 5pcs,1,55.5,Website,2024-11-20 04:00:00,New,Manager_C,Lodz,Poland,InPost Paczkomat,
SC2-00519,Gym Bag Medium,3,220.5,Website,2024-11-20 14:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2024-11-23
SC2-00520,Pre-Workout Energy Powder 300g,1,71.0,Website,2024-11-23 12:00:00,Completed,Manager_C,Lublin,Poland,DPD Poland,2024-11-26
SC2-00521,BCAA 2:1:1 Powder 400g,1,71.0,Website,2024-11-25 21:00:00,Completed,Manager_C,Gdansk,Poland,InPost Paczkomat,2024-11-28
SC2-00522,Whey Protein Concentrate 1kg Vanilla,1,111.0,Instagram,2024-11-29 13:00:00,Completed,Manager_B,Wroclaw,Poland,DPD Poland,2024-12-05
SC2-00523,Pre-Workout Energy Powder 300g,1,60.5,Website,2024-11-30 04:00:00,Completed,Manager_A,Lublin,Poland,Poczta Polska,2024-12-06
SC2-00524,Whey Protein Concentrate 1kg Vanilla,1,113.0,Website,2024-11-30 23:00:00,Completed,Manager_C,Poznan,Poland,DPD Poland,2024-12-01
SC2-00525,Creatine Monohydrate 500g,3,180.0,Instagram,2024-12-02 16:00:00,Completed,Manager_B,Warsaw,Poland,InPost Paczkomat,2024-12-06
SC2-00526,Whey Protein Concentrate 1kg Vanilla,1,94.5,Website,2024-12-07 02:00:00,Completed,Manager_C,Szczecin,Poland,DPD Poland,2024-12-11
SC2-00527,Collagen Peptides 300g,3,211.5,Website,2024-12-09 03:00:00,Awaiting Payment,Manager_C,Gdansk,Poland,InPost Paczkomat,
SC2-00528,Whey Protein Concentrate 1kg Vanilla,1,91.5,Website,2024-12-10 11:00:00,Completed,Manager_C,Katowice,Poland,InPost Paczkomat,2024-12-16
SC2-00529,Pre-Workout Energy Powder 300g,3,199.5,Website,2024-12-10 16:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2024-12-15
SC2-00530,Omega-3 Fish Oil 90 capsules,1,43.0,Website,2024-12-11 06:00:00,Completed,Manager_B,Warsaw,Poland,DPD Poland,2024-12-16
SC2-00531,Whey Protein Concentrate 1kg Vanilla,1,115.5,Website,2024-12-15 02:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2024-12-21
SC2-00532,Whey Protein Concentrate 1kg Vanilla,1,125.0,Instagram,2024-12-15 06:00:00,Completed,Manager_B,Bydgoszcz,Poland,InPost Paczkomat,2024-12-18
SC2-00533,Whey Protein Concentrate 1kg Vanilla,1,126.0,Instagram,2024-12-16 20:00:00,Completed,Manager_C,Lublin,Poland,InPost Paczkomat,2024-12-21
SC2-00534,Whey Protein Concentrate 1kg Vanilla,1,95.5,Instagram,2024-12-17 08:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2024-12-22
SC2-00535,Shaker Bottle 700ml,1,16.5,Instagram,2024-12-18 09:00:00,Completed,Manager_B,Gdansk,Poland,Poczta Polska,2024-12-22
SC2-00536,Gym Bag Medium,1,73.0,Website,2024-12-19 03:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2024-12-23
SC2-00537,Gym Bag Medium,1,73.5,Website,2024-12-20 20:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2024-12-21
SC2-00538,BCAA 2:1:1 Powder 400g,1,58.0,Instagram,2024-12-21 13:00:00,Completed,Manager_C,Szczecin,Poland,DPD Poland,2024-12-22
SC2-00539,Whey Protein Concentrate 1kg Vanilla,1,98.5,Instagram,2024-12-21 20:00:00,Completed,Manager_B,Bydgoszcz,Poland,InPost Paczkomat,2024-12-24
SC2-00540,Gym Bag Medium,1,64.5,Facebook Shop,2024-12-26 15:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2024-12-28
SC2-00541,Creatine Monohydrate 500g,1,56.5,Website,2024-12-27 01:00:00,Completed,Manager_B,Wroclaw,Poland,Poczta Polska,2024-12-31
SC2-00542,Omega-3 Fish Oil 90 capsules,1,30.0,Website,2024-12-31 20:00:00,New,Manager_A,Bydgoszcz,Poland,Poczta Polska,
SC2-00543,Pre-Workout Energy Powder 300g,1,72.5,Website,2025-01-01 11:00:00,Completed,Manager_B,Warsaw,Poland,DPD Poland,2025-01-07
SC2-00544,Resistance Band Set 5pcs,1,45.5,Instagram,2025-01-01 17:00:00,Completed,Manager_C,Gdansk,Poland,DPD Poland,2025-01-02
SC2-00545,Vitamin D3+K2 60 caps,1,30.0,Website,2025-01-01 20:00:00,Completed,Manager_A,Lublin,Poland,DPD Poland,2025-01-04
SC2-00546,Omega-3 Fish Oil 90 capsules,1,33.5,Website,2025-01-01 21:00:00,Completed,Manager_C,Lublin,Poland,InPost Paczkomat,2025-01-05
SC2-00547,Shaker Bottle 700ml,1,16.5,Website,2025-01-01 23:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2025-01-04
SC2-00548,Magnesium Complex 60 caps,2,71.0,Instagram,2025-01-02 00:00:00,Completed,Manager_B,Szczecin,Poland,DPD Poland,2025-01-05
SC2-00549,Magnesium Complex 60 caps,1,30.5,Website,2025-01-02 22:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-01-07
SC2-00550,Whey Protein Concentrate 1kg Chocolate,2,235.0,Website,2025-01-03 09:00:00,Completed,Manager_B,Warsaw,Poland,Poczta Polska,2025-01-09
SC2-00551,Creatine Monohydrate 500g,1,67.0,Website,2025-01-04 11:00:00,Completed,Manager_B,Lublin,Poland,InPost Paczkomat,2025-01-06
SC2-00552,Whey Protein Concentrate 1kg Chocolate,1,124.0,Instagram,2025-01-04 20:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2025-01-05
SC2-00553,Creatine Monohydrate 500g,2,114.0,Website,2025-01-06 01:00:00,Completed,Manager_B,Bydgoszcz,Poland,InPost Paczkomat,2025-01-07
SC2-00554,Magnesium Complex 60 caps,3,97.5,Instagram,2025-01-06 14:00:00,New,Manager_B,Warsaw,Poland,DPD Poland,
SC2-00555,Whey Protein Concentrate 1kg Chocolate,1,113.0,Website,2025-01-07 01:00:00,Completed,Manager_B,Lublin,Poland,InPost Paczkomat,2025-01-10
SC2-00556,Whey Protein Concentrate 1kg Vanilla,1,126.5,Website,2025-01-07 06:00:00,Completed,Manager_C,Krakow,Poland,Poczta Polska,2025-01-09
SC2-00557,Pre-Workout Energy Powder 300g,1,75.0,Website,2025-01-07 18:00:00,Completed,Manager_C,Poznan,Poland,InPost Paczkomat,2025-01-11
SC2-00558,Vitamin D3+K2 60 caps,1,23.5,Website,2025-01-08 09:00:00,Completed,Manager_B,Lublin,Poland,Poczta Polska,2025-01-11
SC2-00559,Vitamin D3+K2 60 caps,1,30.0,Facebook Shop,2025-01-08 12:00:00,Completed,Manager_B,Szczecin,Poland,DPD Poland,2025-01-14
SC2-00560,Magnesium Complex 60 caps,1,29.5,Website,2025-01-10 17:00:00,Completed,Manager_A,Lodz,Poland,InPost Paczkomat,2025-01-15
SC2-00561,Pre-Workout Energy Powder 300g,3,186.0,Website,2025-01-12 02:00:00,Completed,Manager_B,Lublin,Poland,InPost Paczkomat,2025-01-17
SC2-00562,Collagen Peptides 300g,1,61.0,Facebook Shop,2025-01-12 14:00:00,Completed,Manager_B,Poznan,Poland,Poczta Polska,2025-01-16
SC2-00563,Collagen Peptides 300g,3,199.5,Instagram,2025-01-12 20:00:00,Completed,Manager_A,Lublin,Poland,InPost Paczkomat,2025-01-18
SC2-00564,Creatine Monohydrate 500g,2,121.0,Facebook Shop,2025-01-13 05:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2025-01-14
SC2-00565,Vitamin D3+K2 60 caps,1,19.0,Website,2025-01-13 18:00:00,Completed,Manager_A,Poznan,Poland,Poczta Polska,2025-01-18
SC2-00566,Omega-3 Fish Oil 90 capsules,2,61.0,Website,2025-01-14 01:00:00,Completed,Manager_A,Gdansk,Poland,InPost Paczkomat,2025-01-15
SC2-00567,Vitamin D3+K2 60 caps,1,20.5,Facebook Shop,2025-01-17 05:00:00,Completed,Manager_A,Bydgoszcz,Poland,InPost Paczkomat,2025-01-18
SC2-00568,Whey Protein Concentrate 1kg Vanilla,2,213.0,Website,2025-01-17 23:00:00,Completed,Manager_B,Katowice,Poland,Poczta Polska,2025-01-18
SC2-00569,Whey Protein Concentrate 1kg Chocolate,2,188.0,Instagram,2025-01-19 00:00:00,Completed,Manager_C,Szczecin,Poland,DPD Poland,2025-01-22
SC2-00570,Gym Bag Medium,1,60.0,Website,2025-01-19 19:00:00,Completed,Manager_A,Wroclaw,Poland,InPost Paczkomat,2025-01-20
SC2-00571,Gym Bag Medium,1,50.0,Website,2025-01-20 09:00:00,Completed,Manager_A,Szczecin,Poland,InPost Paczkomat,2025-01-24
SC2-00572,Whey Protein Concentrate 1kg Vanilla,1,113.5,Instagram,2025-01-20 20:00:00,Completed,Manager_A,Katowice,Poland,DPD Poland,2025-01-22
SC2-00573,Vitamin D3+K2 60 caps,3,73.5,Website,2025-01-21 00:00:00,Completed,Manager_A,Katowice,Poland,InPost Paczkomat,2025-01-23
SC2-00574,Creatine Monohydrate 500g,1,51.0,Instagram,2025-01-21 06:00:00,New,Manager_C,Gdansk,Poland,InPost Paczkomat,
SC2-00575,Creatine Monohydrate 500g,2,116.0,Instagram,2025-01-21 11:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2025-01-23
SC2-00576,BCAA 2:1:1 Powder 400g,1,50.5,Website,2025-01-22 11:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2025-01-24
SC2-00577,Creatine Monohydrate 500g,1,51.5,Website,2025-01-22 17:00:00,Completed,Manager_B,Poznan,Poland,InPost Paczkomat,2025-01-25
SC2-00578,Shaker Bottle 700ml,1,21.5,Website,2025-01-23 04:00:00,Completed,Manager_B,Lodz,Poland,Poczta Polska,2025-01-27
SC2-00579,Whey Protein Concentrate 1kg Vanilla,3,373.5,Instagram,2025-01-23 16:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2025-01-28
SC2-00580,Gym Bag Medium,1,58.0,Instagram,2025-01-24 22:00:00,Completed,Manager_B,Warsaw,Poland,DPD Poland,2025-01-27
SC2-00581,Whey Protein Concentrate 1kg Chocolate,1,102.0,Website,2025-01-25 23:00:00,Completed,Manager_C,Lodz,Poland,DPD Poland,2025-01-31
SC2-00582,Whey Protein Concentrate 1kg Vanilla,1,111.0,Instagram,2025-01-26 18:00:00,Completed,Manager_B,Lublin,Poland,InPost Paczkomat,2025-01-31
SC2-00583,Shaker Bottle 700ml,2,43.0,Instagram,2025-01-26 20:00:00,Completed,Manager_C,Lublin,Poland,InPost Paczkomat,2025-01-29
SC2-00584,BCAA 2:1:1 Powder 400g,2,144.0,Website,2025-01-27 06:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-02-02
SC2-00585,Resistance Band Set 5pcs,1,50.5,Website,2025-01-28 21:00:00,Completed,Manager_A,Wroclaw,Poland,DPD Poland,2025-02-03
SC2-00586,Gym Bag Medium,1,51.5,Instagram,2025-01-29 23:00:00,Completed,Manager_C,Poznan,Poland,InPost Paczkomat,2025-02-04
SC2-00587,Whey Protein Concentrate 1kg Chocolate,1,128.5,Website,2025-01-30 04:00:00,Completed,Manager_C,Krakow,Poland,InPost Paczkomat,2025-02-01
SC2-00588,Resistance Band Set 5pcs,1,47.0,Facebook Shop,2025-01-30 10:00:00,New,Manager_A,Bydgoszcz,Poland,Poczta Polska,
SC2-00589,Whey Protein Concentrate 1kg Chocolate,1,108.0,Instagram,2025-01-30 19:00:00,Completed,Manager_C,Bydgoszcz,Poland,DPD Poland,2025-01-31
SC2-00590,Whey Protein Concentrate 1kg Vanilla,1,115.5,Website,2025-01-30 21:00:00,New,Manager_A,Lublin,Poland,InPost Paczkomat,
SC2-00591,Whey Protein Concentrate 1kg Vanilla,3,345.0,Website,2025-01-30 23:00:00,Completed,Manager_B,Poznan,Poland,InPost Paczkomat,2025-01-31
SC2-00592,Whey Protein Concentrate 1kg Vanilla,1,125.0,Website,2025-01-31 08:00:00,Completed,Manager_C,Poznan,Poland,DPD Poland,2025-02-04
SC2-00593,Omega-3 Fish Oil 90 capsules,1,39.0,Website,2025-01-31 13:00:00,Completed,Manager_A,Lodz,Poland,DPD Poland,2025-02-02
SC2-00594,Collagen Peptides 300g,1,63.5,Instagram,2025-02-01 00:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2025-02-06
SC2-00595,Collagen Peptides 300g,1,74.0,Website,2025-02-02 09:00:00,Completed,Manager_A,Lodz,Poland,Poczta Polska,2025-02-06
SC2-00596,Omega-3 Fish Oil 90 capsules,1,33.5,Instagram,2025-02-02 16:00:00,Completed,Manager_A,Lodz,Poland,Poczta Polska,2025-02-05
SC2-00597,Omega-3 Fish Oil 90 capsules,2,61.0,Website,2025-02-03 22:00:00,Completed,Manager_B,Lublin,Poland,InPost Paczkomat,2025-02-04
SC2-00598,Whey Protein Concentrate 1kg Vanilla,1,100.0,Instagram,2025-02-05 05:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-02-10
SC2-00599,Whey Protein Concentrate 1kg Chocolate,1,98.0,Website,2025-02-05 17:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-02-11
SC2-00600,Creatine Monohydrate 500g,2,106.0,Website,2025-02-07 07:00:00,Completed,Manager_C,Szczecin,Poland,DPD Poland,2025-02-09
SC2-00601,Whey Protein Concentrate 1kg Chocolate,1,125.5,Instagram,2025-02-07 22:00:00,Completed,Manager_B,Warsaw,Poland,DPD Poland,2025-02-08
SC2-00602,Collagen Peptides 300g,1,77.0,Website,2025-02-08 06:00:00,New,Manager_A,Gdansk,Poland,Poczta Polska,
SC2-00603,Vitamin D3+K2 60 caps,2,62.0,Instagram,2025-02-08 12:00:00,Completed,Manager_C,Krakow,Poland,InPost Paczkomat,2025-02-14
SC2-00604,Creatine Monohydrate 500g,1,69.0,Instagram,2025-02-09 09:00:00,Completed,Manager_C,Gdansk,Poland,InPost Paczkomat,2025-02-13
SC2-00605,Pre-Workout Energy Powder 300g,1,62.0,Website,2025-02-09 23:00:00,New,Manager_C,Krakow,Poland,InPost Paczkomat,
SC2-00606,Omega-3 Fish Oil 90 capsules,1,30.5,Website,2025-02-10 19:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2025-02-13
SC2-00607,BCAA 2:1:1 Powder 400g,1,66.5,Facebook Shop,2025-02-11 00:00:00,Completed,Manager_A,Lodz,Poland,InPost Paczkomat,2025-02-14
SC2-00608,Pre-Workout Energy Powder 300g,3,225.0,Website,2025-02-12 09:00:00,Completed,Manager_C,Poznan,Poland,DPD Poland,2025-02-17
SC2-00609,Gym Bag Medium,1,68.5,Facebook Shop,2025-02-13 03:00:00,Completed,Manager_C,Lublin,Poland,DPD Poland,2025-02-16
SC2-00610,Vitamin D3+K2 60 caps,1,22.5,Instagram,2025-02-14 13:00:00,Completed,Manager_B,Poznan,Poland,Poczta Polska,2025-02-19
SC2-00611,Creatine Monohydrate 500g,1,48.5,Website,2025-02-15 02:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-02-21
SC2-00612,Pre-Workout Energy Powder 300g,2,157.0,Website,2025-02-15 22:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2025-02-16
SC2-00613,Collagen Peptides 300g,2,129.0,Website,2025-02-16 11:00:00,Completed,Manager_B,Wroclaw,Poland,Poczta Polska,2025-02-19
SC2-00614,BCAA 2:1:1 Powder 400g,1,65.5,Website,2025-02-17 08:00:00,Completed,Manager_A,Warsaw,Poland,InPost Paczkomat,2025-02-21
SC2-00615,Vitamin D3+K2 60 caps,1,32.0,Instagram,2025-02-17 10:00:00,New,Manager_C,Bydgoszcz,Poland,DPD Poland,
SC2-00616,Pre-Workout Energy Powder 300g,1,66.5,Instagram,2025-02-17 19:00:00,Completed,Manager_A,Wroclaw,Poland,InPost Paczkomat,2025-02-21
SC2-00617,Vitamin D3+K2 60 caps,2,54.0,Website,2025-02-18 07:00:00,Completed,Manager_B,Bydgoszcz,Poland,InPost Paczkomat,2025-02-20
SC2-00618,Omega-3 Fish Oil 90 capsules,1,42.0,Instagram,2025-02-19 10:00:00,Completed,Manager_B,Katowice,Poland,InPost Paczkomat,2025-02-25
SC2-00619,Whey Protein Concentrate 1kg Vanilla,1,125.5,Website,2025-02-20 03:00:00,Completed,Manager_C,Warsaw,Poland,InPost Paczkomat,2025-02-22
SC2-00620,BCAA 2:1:1 Powder 400g,1,63.0,Website,2025-02-22 05:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2025-02-25
SC2-00621,Shaker Bottle 700ml,1,19.5,Facebook Shop,2025-02-26 01:00:00,Completed,Manager_B,Lublin,Poland,Poczta Polska,2025-02-27
SC2-00622,Vitamin D3+K2 60 caps,1,26.0,Website,2025-02-26 04:00:00,Completed,Manager_B,Warsaw,Poland,InPost Paczkomat,2025-03-04
SC2-00623,Shaker Bottle 700ml,1,20.0,Facebook Shop,2025-02-28 13:00:00,Completed,Manager_C,Katowice,Poland,DPD Poland,2025-03-06
SC2-00624,Gym Bag Medium,1,64.5,Website,2025-02-28 23:00:00,Cancelled,Manager_C,Krakow,Poland,InPost Paczkomat,
SC2-00625,Whey Protein Concentrate 1kg Vanilla,2,249.0,Facebook Shop,2025-03-01 01:00:00,Completed,Manager_C,Warsaw,Poland,InPost Paczkomat,2025-03-03
SC2-00626,Omega-3 Fish Oil 90 capsules,1,31.0,Website,2025-03-03 01:00:00,Completed,Manager_B,Katowice,Poland,InPost Paczkomat,2025-03-09
SC2-00627,Creatine Monohydrate 500g,3,160.5,Website,2025-03-03 04:00:00,Completed,Manager_C,Krakow,Poland,InPost Paczkomat,2025-03-04
SC2-00628,Shaker Bottle 700ml,1,14.5,Instagram,2025-03-03 18:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2025-03-09
SC2-00629,Creatine Monohydrate 500g,1,56.5,Website,2025-03-04 03:00:00,New,Manager_A,Warsaw,Poland,InPost Paczkomat,
SC2-00630,Gym Bag Medium,1,51.5,Instagram,2025-03-06 05:00:00,New,Manager_B,Wroclaw,Poland,InPost Paczkomat,
SC2-00631,Whey Protein Concentrate 1kg Vanilla,1,92.5,Website,2025-03-06 12:00:00,Completed,Manager_B,Wroclaw,Poland,DPD Poland,2025-03-07
SC2-00632,Whey Protein Concentrate 1kg Chocolate,1,123.5,Facebook Shop,2025-03-06 19:00:00,Completed,Manager_A,Warsaw,Poland,DPD Poland,2025-03-09
SC2-00633,Whey Protein Concentrate 1kg Chocolate,1,126.5,Website,2025-03-11 23:00:00,Completed,Manager_C,Lodz,Poland,InPost Paczkomat,2025-03-12
SC2-00634,Pre-Workout Energy Powder 300g,1,84.5,Instagram,2025-03-13 08:00:00,Completed,Manager_B,Lodz,Poland,Poczta Polska,2025-03-14
SC2-00635,BCAA 2:1:1 Powder 400g,3,151.5,Instagram,2025-03-16 07:00:00,Completed,Manager_C,Katowice,Poland,DPD Poland,2025-03-19
SC2-00636,Whey Protein Concentrate 1kg Chocolate,1,102.5,Website,2025-03-17 09:00:00,New,Manager_A,Katowice,Poland,Poczta Polska,
SC2-00637,Gym Bag Medium,1,51.0,Instagram,2025-03-18 03:00:00,Completed,Manager_B,Wroclaw,Poland,Poczta Polska,2025-03-24
SC2-00638,Pre-Workout Energy Powder 300g,1,62.0,Facebook Shop,2025-03-19 17:00:00,Cancelled,Manager_C,Poznan,Poland,InPost Paczkomat,
SC2-00639,Shaker Bottle 700ml,1,16.5,Instagram,2025-03-20 10:00:00,Completed,Manager_B,Katowice,Poland,InPost Paczkomat,2025-03-23
SC2-00640,Resistance Band Set 5pcs,1,54.0,Website,2025-03-25 14:00:00,Completed,Manager_B,Lodz,Poland,InPost Paczkomat,2025-03-30
SC2-00641,Gym Bag Medium,3,154.5,Website,2025-03-26 13:00:00,Completed,Manager_A,Szczecin,Poland,InPost Paczkomat,2025-03-28
SC2-00642,Vitamin D3+K2 60 caps,1,26.0,Website,2025-03-27 07:00:00,Completed,Manager_B,Poznan,Poland,DPD Poland,2025-03-31
SC2-00643,Vitamin D3+K2 60 caps,1,23.0,Facebook Shop,2025-03-28 01:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2025-03-29
SC2-00644,Gym Bag Medium,3,156.0,Website,2025-03-28 21:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2025-03-30
SC2-00645,Gym Bag Medium,3,151.5,Website,2025-03-30 03:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2025-03-31
SC2-00646,BCAA 2:1:1 Powder 400g,1,49.5,Instagram,2025-04-01 21:00:00,Completed,Manager_C,Gdansk,Poland,InPost Paczkomat,2025-04-07
SC2-00647,BCAA 2:1:1 Powder 400g,2,146.0,Website,2025-04-02 11:00:00,Completed,Manager_B,Bydgoszcz,Poland,DPD Poland,2025-04-03
SC2-00648,Omega-3 Fish Oil 90 capsules,1,33.5,Website,2025-04-08 08:00:00,Completed,Manager_A,Katowice,Poland,InPost Paczkomat,2025-04-14
SC2-00649,BCAA 2:1:1 Powder 400g,1,63.0,Facebook Shop,2025-04-10 15:00:00,Completed,Manager_C,Katowice,Poland,InPost Paczkomat,2025-04-15
SC2-00650,Creatine Monohydrate 500g,1,47.0,Facebook Shop,2025-04-17 09:00:00,Completed,Manager_A,Lodz,Poland,InPost Paczkomat,2025-04-22
SC2-00651,Vitamin D3+K2 60 caps,1,20.0,Instagram,2025-04-18 18:00:00,Completed,Manager_A,Szczecin,Poland,InPost Paczkomat,2025-04-22
SC2-00652,Shaker Bottle 700ml,1,21.5,Website,2025-04-19 17:00:00,Completed,Manager_B,Wroclaw,Poland,DPD Poland,2025-04-24
SC2-00653,BCAA 2:1:1 Powder 400g,2,132.0,Website,2025-04-20 12:00:00,Completed,Manager_B,Warsaw,Poland,DPD Poland,2025-04-22
SC2-00654,Omega-3 Fish Oil 90 capsules,1,38.5,Website,2025-04-22 15:00:00,Completed,Manager_A,Warsaw,Poland,DPD Poland,2025-04-27
SC2-00655,Magnesium Complex 60 caps,2,61.0,Website,2025-04-23 00:00:00,New,Manager_C,Warsaw,Poland,DPD Poland,
SC2-00656,Gym Bag Medium,1,57.5,Website,2025-04-24 01:00:00,New,Manager_B,Gdansk,Poland,Poczta Polska,
SC2-00657,Magnesium Complex 60 caps,1,24.5,Website,2025-05-01 02:00:00,Completed,Manager_A,Lublin,Poland,InPost Paczkomat,2025-05-05
SC2-00658,Resistance Band Set 5pcs,1,58.0,Instagram,2025-05-09 17:00:00,Completed,Manager_B,Warsaw,Poland,InPost Paczkomat,2025-05-11
SC2-00659,Collagen Peptides 300g,3,174.0,Instagram,2025-05-09 22:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-05-11
SC2-00660,Pre-Workout Energy Powder 300g,2,142.0,Website,2025-05-11 03:00:00,Completed,Manager_A,Krakow,Poland,InPost Paczkomat,2025-05-12
SC2-00661,Magnesium Complex 60 caps,3,103.5,Website,2025-05-15 02:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2025-05-21
SC2-00662,Magnesium Complex 60 caps,2,54.0,Website,2025-05-16 15:00:00,Completed,Manager_B,Poznan,Poland,InPost Paczkomat,2025-05-22
SC2-00663,Shaker Bottle 700ml,1,17.5,Instagram,2025-05-18 01:00:00,New,Manager_B,Krakow,Poland,InPost Paczkomat,
SC2-00664,Omega-3 Fish Oil 90 capsules,1,37.0,Instagram,2025-05-18 14:00:00,Completed,Manager_B,Lodz,Poland,InPost Paczkomat,2025-05-21
SC2-00665,Resistance Band Set 5pcs,1,53.5,Website,2025-05-19 14:00:00,Awaiting Payment,Manager_A,Lodz,Poland,Poczta Polska,
SC2-00666,Creatine Monohydrate 500g,2,97.0,Website,2025-05-19 16:00:00,Completed,Manager_C,Warsaw,Poland,InPost Paczkomat,2025-05-21
SC2-00667,Whey Protein Concentrate 1kg Vanilla,3,309.0,Website,2025-05-21 03:00:00,New,Manager_B,Lublin,Poland,InPost Paczkomat,
SC2-00668,Shaker Bottle 700ml,1,17.0,Instagram,2025-05-21 04:00:00,Completed,Manager_B,Bydgoszcz,Poland,InPost Paczkomat,2025-05-27
SC2-00669,Vitamin D3+K2 60 caps,1,21.0,Website,2025-05-23 09:00:00,Completed,Manager_A,Szczecin,Poland,DPD Poland,2025-05-28
SC2-00670,BCAA 2:1:1 Powder 400g,1,53.5,Website,2025-05-24 01:00:00,Cancelled,Manager_A,Wroclaw,Poland,InPost Paczkomat,
SC2-00671,BCAA 2:1:1 Powder 400g,3,205.5,Website,2025-05-24 11:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-05-25
SC2-00672,Creatine Monohydrate 500g,1,60.5,Instagram,2025-05-24 13:00:00,Completed,Manager_C,Lodz,Poland,DPD Poland,2025-05-29
SC2-00673,Pre-Workout Energy Powder 300g,1,80.0,Website,2025-05-25 15:00:00,Completed,Manager_C,Poznan,Poland,DPD Poland,2025-05-26
SC2-00674,Creatine Monohydrate 500g,1,50.5,Website,2025-05-26 00:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2025-05-29
SC2-00675,Creatine Monohydrate 500g,1,67.5,Instagram,2025-05-26 22:00:00,Completed,Manager_C,Krakow,Poland,InPost Paczkomat,2025-05-27
SC2-00676,Magnesium Complex 60 caps,1,29.0,Website,2025-05-27 03:00:00,Completed,Manager_A,Lublin,Poland,InPost Paczkomat,2025-06-02
SC2-00677,Gym Bag Medium,3,192.0,Instagram,2025-05-30 23:00:00,Completed,Manager_A,Poznan,Poland,Poczta Polska,2025-06-02
SC2-00678,Whey Protein Concentrate 1kg Chocolate,1,117.0,Instagram,2025-06-01 08:00:00,Completed,Manager_A,Lodz,Poland,InPost Paczkomat,2025-06-05
SC2-00679,Omega-3 Fish Oil 90 capsules,1,38.5,Website,2025-06-03 06:00:00,Completed,Manager_B,Lodz,Poland,InPost Paczkomat,2025-06-05
SC2-00680,Omega-3 Fish Oil 90 capsules,1,38.0,Website,2025-06-06 00:00:00,Completed,Manager_A,Wroclaw,Poland,InPost Paczkomat,2025-06-09
SC2-00681,Vitamin D3+K2 60 caps,1,30.5,Website,2025-06-06 17:00:00,New,Manager_A,Lodz,Poland,InPost Paczkomat,
SC2-00682,Whey Protein Concentrate 1kg Chocolate,1,124.5,Website,2025-06-07 04:00:00,Completed,Manager_B,Katowice,Poland,InPost Paczkomat,2025-06-08
SC2-00683,Gym Bag Medium,1,49.0,Instagram,2025-06-10 15:00:00,Completed,Manager_B,Krakow,Poland,DPD Poland,2025-06-14
SC2-00684,Gym Bag Medium,1,71.5,Website,2025-06-12 20:00:00,Completed,Manager_A,Krakow,Poland,DPD Poland,2025-06-17
SC2-00685,Resistance Band Set 5pcs,1,52.5,Website,2025-06-13 15:00:00,Completed,Manager_A,Warsaw,Poland,InPost Paczkomat,2025-06-14
SC2-00686,Magnesium Complex 60 caps,1,38.0,Instagram,2025-06-14 02:00:00,Completed,Manager_B,Lublin,Poland,InPost Paczkomat,2025-06-18
SC2-00687,Pre-Workout Energy Powder 300g,1,82.5,Instagram,2025-06-14 20:00:00,Completed,Manager_A,Bydgoszcz,Poland,DPD Poland,2025-06-20
